Device Description,Grid,Date,Reading
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/11/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/12/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/13/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/14/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/15/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/16/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/17/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/18/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/19/2025,0
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/20/2025,0.19
MT880_HTO-6362_Ishtiaq-Industries_SW49_T2,Site,10/21/2025,0.81
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/1/2025,47516.29
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/2/2025,49450.81
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/3/2025,48279.84
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/4/2025,47997.57
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/5/2025,47843.83
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/6/2025,46955.97
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/7/2025,43169.08
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/8/2025,52100.34
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/9/2025,38173.44
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/10/2025,42682.69
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/11/2025,38502.55
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/12/2025,42176.33
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/13/2025,41926.87
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/14/2025,16938.84
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/15/2025,44883.13
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/16/2025,42073.24
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/17/2025,40258.23
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/18/2025,41409.01
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/19/2025,41874.46
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/20/2025,42202.76
MT880_HTO-6364_Malir-Wireless_SW28_T2,Airport-II,10/21/2025,19386.51
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/1/2025,20919.71
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/2/2025,21427.53
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/3/2025,21615.94
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/4/2025,20099.48
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/5/2025,18726.72
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/6/2025,20502.59
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/7/2025,19219.31
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/8/2025,18706.89
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/9/2025,18730.82
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/10/2025,19333.55
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/11/2025,18204.45
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/12/2025,16818.36
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/13/2025,18657.65
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/14/2025,14705.16
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/15/2025,0
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/16/2025,0
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/17/2025,0
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/18/2025,0
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/19/2025,0
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/20/2025,0
MT880_HTO-6365_Aqsa-Tower_SW23_T2,Gulshan-Iqbal,10/21/2025,0
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/1/2025,24036.13
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/2/2025,24719.39
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/3/2025,25917.37
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/4/2025,24021.33
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/5/2025,22748.93
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/6/2025,23619.64
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/7/2025,22560.54
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/8/2025,21837.52
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/9/2025,21514.18
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/10/2025,21678.76
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/11/2025,18869.36
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/12/2025,22934.33
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/13/2025,21845.44
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/14/2025,21372.64
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/15/2025,21226.4
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/16/2025,20969.63
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/17/2025,22518.49
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/18/2025,21518.9
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/19/2025,22090.9
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/20/2025,21386.42
MT880_HTO-6370_Umair-Ali-RMU_SW26_T2,Airport-II,10/21/2025,21681.21
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/1/2025,30968.04
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/2/2025,31771.94
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/3/2025,31197.52
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/4/2025,27420.93
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/5/2025,29166.6
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/6/2025,28892.06
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/7/2025,28340.26
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/8/2025,23752.68
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/9/2025,26949.74
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/10/2025,27343.88
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/11/2025,26622.96
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/12/2025,25605.13
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/13/2025,26928.84
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/14/2025,26019.76
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/15/2025,25954.45
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/16/2025,26304.46
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/17/2025,25958.34
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/18/2025,27080.02
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/19/2025,25430.82
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/20/2025,26599.58
MT880_HTO-6373_Rehmat-Chowk_SW4_T1,Orangi,10/21/2025,21345.04
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/1/2025,22617.69
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/2/2025,23227.78
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/3/2025,24517.52
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/4/2025,23519.82
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/5/2025,23257.95
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/6/2025,23015.78
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/7/2025,21583.18
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/8/2025,21094.39
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/9/2025,19758.24
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/10/2025,21879.64
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/11/2025,20585.4
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/12/2025,21053.06
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/13/2025,20316.1
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/14/2025,20982.1
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/15/2025,20085.95
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/16/2025,15416.06
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/17/2025,21591.37
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/18/2025,20252.91
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/19/2025,20128.62
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/20/2025,20573.92
MT880_HTO-6376_Punjab-Town_SW25_T2,Airport-II,10/21/2025,20442.72
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/1/2025,27051.73
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/2/2025,27978.61
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/3/2025,29535.05
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/4/2025,28124.76
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/5/2025,32680.54
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/6/2025,22987.52
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/7/2025,15453.11
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/8/2025,24261.52
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/9/2025,25667.9
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/10/2025,24571.26
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/11/2025,23544.73
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/12/2025,24511.9
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/13/2025,22006.48
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/14/2025,25961.19
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/15/2025,25020.05
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/16/2025,25292.37
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/17/2025,27411.6
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/18/2025,28403.78
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/19/2025,23194.02
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/20/2025,24934.16
MT880_HTO-6377_Chattai-Ground(Kouser-Ice)_SW23_T2,Airport-II,10/21/2025,26511.59
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/1/2025,37476.28
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/2/2025,39135.46
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/3/2025,37999.38
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/4/2025,37781.17
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/5/2025,37168.01
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/6/2025,37303.08
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/7/2025,34666.4
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/8/2025,32529.01
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/9/2025,33046.33
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/10/2025,32159.83
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/11/2025,32408.21
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/12/2025,31571.23
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/13/2025,32437.06
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/14/2025,31473.45
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/15/2025,31989.5
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/16/2025,32027.26
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/17/2025,30965.7
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/18/2025,31913.43
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/19/2025,32018.76
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/20/2025,32860.04
MT880_HTO-6378_Noor-Housing_SW22_T2,Airport-II,10/21/2025,32613.96
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/1/2025,31456.85
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/2/2025,32555.04
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/3/2025,35186.3
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/4/2025,30900.13
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/5/2025,31753.21
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/6/2025,31031.53
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/7/2025,29498.97
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/8/2025,28105.11
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/9/2025,27741.51
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/10/2025,27598.21
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/11/2025,26714.36
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/12/2025,27749.27
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/13/2025,27094.4
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/14/2025,27206.94
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/15/2025,27442.21
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/16/2025,25293.75
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/17/2025,27722.3
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/18/2025,27173.51
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/19/2025,27486.97
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/20/2025,26917.82
MT880_HTO-6380_Salman-Garden_SW21_T2,Airport-II,10/21/2025,27584.22
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/1/2025,14704.35
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/2/2025,15967.11
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/3/2025,16415.48
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/4/2025,14248.78
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/5/2025,8856.24
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/6/2025,13985.95
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/7/2025,14751.56
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/8/2025,14559.91
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/9/2025,15302.33
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/10/2025,15218.27
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/11/2025,13327.84
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/12/2025,4906.9
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/13/2025,10451.44
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/14/2025,14112.82
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/15/2025,13842.48
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/16/2025,12602.67
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/17/2025,13463.26
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/18/2025,11613.71
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/19/2025,3711.34
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/20/2025,11046.72
MT880_HTO-6381_Pak-Carpet+Cap _SW18_T2,Airport-II,10/21/2025,15412.28
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/1/2025,48601.62
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/2/2025,49546.1
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/3/2025,48955.6
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/4/2025,48653.24
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/5/2025,49332.19
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/6/2025,47167.52
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/7/2025,44378.68
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/8/2025,41725.13
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/9/2025,42479.23
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/10/2025,42341.3
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/11/2025,29974.91
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/12/2025,44359.54
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/13/2025,42235.24
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/14/2025,41473.3
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/15/2025,41194.07
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/16/2025,41409.42
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/17/2025,40535.84
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/18/2025,30682.49
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/19/2025,44845.69
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/20/2025,41961.92
MT880_HTO-6382_Amjed-Ali-Well's_SW19_T2,Airport-II,10/21/2025,41095.94
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/1/2025,515.8
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/2/2025,595.45
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/3/2025,624.82
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/4/2025,652.85
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/5/2025,651.78
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/6/2025,609.68
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/7/2025,564.4
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/8/2025,541.19
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/9/2025,605.48
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/10/2025,543.51
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/11/2025,552.37
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/12/2025,577
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/13/2025,570.21
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/14/2025,476.47
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/15/2025,588.74
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/16/2025,547.21
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/17/2025,519.95
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/18/2025,468.2
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/19/2025,531.76
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/20/2025,533.97
MT880_HTO-6383_House-Trafo_SW14_T2,RECP,10/21/2025,447.36
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/1/2025,29375.87
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/2/2025,33238.62
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/3/2025,34860.15
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/4/2025,28855.18
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/5/2025,32723.2
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/6/2025,29880.62
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/7/2025,24098.89
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/8/2025,24230.38
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/9/2025,23984.94
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/10/2025,22886.61
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/11/2025,23637.46
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/12/2025,23264.6
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/13/2025,28247.57
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/14/2025,28040.72
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/15/2025,28925.86
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/16/2025,26539.08
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/17/2025,31307.21
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/18/2025,29899.77
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/19/2025,27216.42
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/20/2025,29806.67
MT880_HTO-6384_Talib-Colony_SW21_T2,Jail Road,10/21/2025,29885.33
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/1/2025,40600.74
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/2/2025,43944.99
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/3/2025,43937.9
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/4/2025,40276.35
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/5/2025,34532.55
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/6/2025,39235.41
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/7/2025,35473.12
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/8/2025,33967.81
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/9/2025,35898.06
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/10/2025,33273.2
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/11/2025,30692.55
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/12/2025,19856.63
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/13/2025,22199.7
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/14/2025,22682.33
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/15/2025,22128.98
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/16/2025,22775.69
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/17/2025,7959.28
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/18/2025,0
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/19/2025,0
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/20/2025,0
MT880_HTO-6386_PECHS-F_SW25_T2,Jail Road,10/21/2025,0
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/1/2025,23828.62
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/2/2025,28076.65
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/3/2025,23207.03
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/4/2025,23351.22
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/5/2025,23426.33
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/6/2025,22563.9
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/7/2025,22217.15
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/8/2025,21524.95
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/9/2025,22263.29
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/10/2025,19556.64
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/11/2025,19246.14
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/12/2025,21906.56
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/13/2025,19482.1
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/14/2025,19370.54
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/15/2025,20098.04
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/16/2025,19881.34
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/17/2025,21147.9
MT880_HTO-6387_Rehmania-Garden-SS_SW31_T2,Jail Road,10/18/2025,20290.22
